cost_id,movement_id,route_id,vessel_key,time_key,daily_demurrage_cost,fuel_cost_per_km,perishability_loss_rate,alternative_port_cost
COST_MOV_31861,MOV_31861,R_569,15,2024011914,56048.97,27.34,0.0043,14693.07
COST_MOV_31862,MOV_31862,R_272,77,2024042007,18782.02,20.72,0.0013,10256.89
COST_MOV_31863,MOV_31863,R_379,2,2024122212,14579.5,38.29,0.0008,8282.36
COST_MOV_31864,MOV_31864,R_184,77,2024082217,14954.32,39.1,0.0011,7475.47
COST_MOV_31865,MOV_31865,R_160,79,2024092601,57342.01,30.31,0.0002,6689.2
COST_MOV_31866,MOV_31866,R_601,85,2024061000,36129.09,32.36,0.0011,9911.31
COST_MOV_31867,MOV_31867,R_989,13,2024082408,31713.99,20.61,0.0042,19117.84
COST_MOV_31868,MOV_31868,R_616,82,2024010702,40169.81,44.68,0.0033,9113.26
COST_MOV_31869,MOV_31869,R_950,100,2024100821,53440.92,23.85,0.0017,6514.0
COST_MOV_31870,MOV_31870,R_889,25,2024030916,49118.61,17.48,0.0011,9737.19
COST_MOV_31871,MOV_31871,R_182,21,2024101813,16222.99,19.74,0.0031,18518.66
COST_MOV_31872,MOV_31872,R_295,27,2024081315,22645.14,33.99,0.0015,12914.0
COST_MOV_31873,MOV_31873,R_214,44,2024032206,45686.26,28.97,0.0009,14449.61
COST_MOV_31874,MOV_31874,R_738,82,2024011504,55762.5,37.55,0.0043,9622.71
COST_MOV_31875,MOV_31875,R_835,6,2024060906,49895.21,28.35,0.0011,9692.83
COST_MOV_31876,MOV_31876,R_350,82,2024122022,30626.15,18.92,0.0041,11941.08
COST_MOV_31877,MOV_31877,R_113,26,2024012122,12401.46,27.52,0.0044,16456.62
COST_MOV_31878,MOV_31878,R_176,17,2024070911,36809.34,18.0,0.003,12454.27
COST_MOV_31879,MOV_31879,R_391,87,2024122703,21785.72,21.96,0.001,10174.66
COST_MOV_31880,MOV_31880,R_427,58,2024061219,38717.12,19.22,0.0027,15819.27
COST_MOV_31881,MOV_31881,R_996,8,2024060300,24334.09,18.37,0.0027,19550.99
COST_MOV_31882,MOV_31882,R_925,63,2024061306,57069.82,27.88,0.0028,15923.0
COST_MOV_31883,MOV_31883,R_645,94,2024021110,34080.27,27.86,0.0043,8671.15
COST_MOV_31884,MOV_31884,R_627,65,2024081214,19042.26,29.85,0.0016,10546.87
COST_MOV_31885,MOV_31885,R_998,67,2024022911,38058.88,21.83,0.0014,7223.82
COST_MOV_31886,MOV_31886,R_161,7,2024031215,59972.56,42.43,0.0048,19480.7
COST_MOV_31887,MOV_31887,R_841,9,2024092817,20028.37,27.06,0.0003,10400.47
COST_MOV_31888,MOV_31888,R_259,82,2024020607,32455.11,41.59,0.0037,8800.25
COST_MOV_31889,MOV_31889,R_644,98,2024042808,55662.02,38.43,0.0036,15923.28
COST_MOV_31890,MOV_31890,R_635,31,2024120213,15839.16,23.91,0.0042,9027.31
COST_MOV_31891,MOV_31891,R_145,47,2024072806,42855.44,43.73,0.0012,5610.13
COST_MOV_31892,MOV_31892,R_257,68,2024082112,12747.64,39.61,0.0035,18733.02
COST_MOV_31893,MOV_31893,R_250,94,2024092003,48963.81,30.68,0.0032,11439.07
COST_MOV_31894,MOV_31894,R_999,11,2024081110,45731.14,20.4,0.0049,9149.09
COST_MOV_31895,MOV_31895,R_836,97,2024112107,55807.46,31.5,0.0005,6914.83
COST_MOV_31896,MOV_31896,R_870,35,2024010409,19013.23,37.19,0.0013,11793.81
COST_MOV_31897,MOV_31897,R_356,59,2024021611,47426.05,17.62,0.0032,17478.24
COST_MOV_31898,MOV_31898,R_553,95,2024070216,45788.3,36.81,0.0016,12457.36
COST_MOV_31899,MOV_31899,R_931,30,2024040908,58585.51,34.07,0.0016,17967.12
COST_MOV_31900,MOV_31900,R_708,88,2024080614,42322.7,16.44,0.0039,15580.59
COST_MOV_31901,MOV_31901,R_426,64,2024082610,24970.74,17.28,0.0035,5692.44
COST_MOV_31902,MOV_31902,R_802,14,2024071807,55051.91,42.45,0.0022,11676.65
COST_MOV_31903,MOV_31903,R_811,17,2024100511,59442.34,40.71,0.0016,11313.81
COST_MOV_31904,MOV_31904,R_577,17,2024061717,47196.23,34.9,0.0022,10091.05
COST_MOV_31905,MOV_31905,R_435,64,2024072711,19305.27,33.63,0.0049,19011.94
COST_MOV_31906,MOV_31906,R_860,62,2024071712,30825.78,23.08,0.0015,15197.33
COST_MOV_31907,MOV_31907,R_473,76,2024052605,15775.51,20.63,0.0049,19180.97
COST_MOV_31908,MOV_31908,R_275,49,2024072700,32165.88,30.87,0.0048,8245.54
COST_MOV_31909,MOV_31909,R_926,45,2024092605,23876.9,17.43,0.0034,14605.43
COST_MOV_31910,MOV_31910,R_797,22,2024121800,42665.59,16.37,0.0048,6264.67
COST_MOV_31911,MOV_31911,R_333,100,2024012306,45533.37,32.25,0.0015,17599.57
COST_MOV_31912,MOV_31912,R_852,79,2024040708,49479.99,43.6,0.0017,18086.36
COST_MOV_31913,MOV_31913,R_871,15,2024100622,41396.8,18.94,0.0047,7442.41
COST_MOV_31914,MOV_31914,R_135,25,2024072422,49795.34,25.41,0.0049,19821.21
COST_MOV_31915,MOV_31915,R_194,27,2024022422,11203.84,44.71,0.0009,16501.18
COST_MOV_31916,MOV_31916,R_615,20,2024102006,46806.58,35.94,0.004,19127.99
COST_MOV_31917,MOV_31917,R_288,24,2024040702,17747.62,18.55,0.0002,10339.63
COST_MOV_31918,MOV_31918,R_168,24,2024091702,15335.68,25.74,0.001,18859.5
COST_MOV_31919,MOV_31919,R_203,24,2024012905,10959.79,33.37,0.0004,19884.51
COST_MOV_31920,MOV_31920,R_240,31,2024081714,23953.7,18.37,0.0016,8500.22
COST_MOV_31921,MOV_31921,R_380,84,2024052614,12738.56,15.39,0.0005,11854.85
COST_MOV_31922,MOV_31922,R_506,9,2024032717,10755.33,24.17,0.0019,12474.89
COST_MOV_31923,MOV_31923,R_394,12,2024011212,14645.72,27.54,0.0021,7576.0
COST_MOV_31924,MOV_31924,R_532,68,2024052722,18209.22,36.22,0.001,5682.8
COST_MOV_31925,MOV_31925,R_289,74,2024102316,37838.01,24.08,0.0012,5404.16
COST_MOV_31926,MOV_31926,R_187,33,2024080805,36061.34,39.95,0.0012,16888.64
COST_MOV_31927,MOV_31927,R_243,33,2024082622,39312.63,32.94,0.0016,17503.2
COST_MOV_31928,MOV_31928,R_804,45,2024032903,14505.71,28.25,0.0016,6151.74
COST_MOV_31929,MOV_31929,R_940,62,2024080121,50307.8,38.67,0.0046,14709.16
COST_MOV_31930,MOV_31930,R_538,81,2024050710,53431.4,37.17,0.0037,10064.25
COST_MOV_31931,MOV_31931,R_584,47,2024121221,48455.81,42.76,0.0012,14682.57
COST_MOV_31932,MOV_31932,R_125,44,2024050715,52332.06,24.13,0.003,16010.34
COST_MOV_31933,MOV_31933,R_850,68,2024020917,24742.63,28.77,0.0033,15541.83
COST_MOV_31934,MOV_31934,R_386,48,2024072217,10703.29,15.03,0.0031,10565.17
COST_MOV_31935,MOV_31935,R_312,65,2024070513,22841.46,40.8,0.0029,14092.22
COST_MOV_31936,MOV_31936,R_783,100,2024122514,53465.16,36.87,0.0016,5966.91
COST_MOV_31937,MOV_31937,R_789,74,2024110108,50313.61,18.14,0.0031,6400.7
COST_MOV_31938,MOV_31938,R_512,93,2024041709,49381.99,44.12,0.0003,7132.98
COST_MOV_31939,MOV_31939,R_107,100,2024030916,58562.17,29.57,0.0023,6519.66
COST_MOV_31940,MOV_31940,R_253,74,2024033023,54887.78,36.43,0.0032,14812.2
COST_MOV_31941,MOV_31941,R_313,37,2024100211,24267.8,30.08,0.0028,17420.71
COST_MOV_31942,MOV_31942,R_890,89,2024062004,20800.35,43.15,0.005,15864.92
COST_MOV_31943,MOV_31943,R_672,79,2024100817,45186.35,20.16,0.0013,9609.7
COST_MOV_31944,MOV_31944,R_356,42,2024022113,37850.19,40.88,0.0036,18121.93
COST_MOV_31945,MOV_31945,R_734,97,2024062914,32257.26,39.82,0.0001,8611.42
COST_MOV_31946,MOV_31946,R_940,23,2024062719,58754.0,39.16,0.0023,10177.36
COST_MOV_31947,MOV_31947,R_976,62,2024112806,51254.36,41.75,0.0047,19205.59
COST_MOV_31948,MOV_31948,R_189,78,2024013018,58051.11,29.61,0.0036,15012.24
COST_MOV_31949,MOV_31949,R_139,77,2024012315,20176.35,35.81,0.0013,16027.83
COST_MOV_31950,MOV_31950,R_539,39,2024021806,15592.77,18.34,0.0004,18454.35
COST_MOV_31951,MOV_31951,R_567,37,2024093016,20984.16,25.64,0.001,17723.58
COST_MOV_31952,MOV_31952,R_584,55,2024093006,35514.67,24.7,0.0009,13992.8
COST_MOV_31953,MOV_31953,R_428,17,2024083113,47020.57,17.23,0.0039,18829.37
COST_MOV_31954,MOV_31954,R_421,98,2024072306,46414.01,41.18,0.0029,12917.05
COST_MOV_31955,MOV_31955,R_884,90,2024062023,24454.6,32.32,0.0027,12897.42
COST_MOV_31956,MOV_31956,R_267,60,2024040202,37598.27,29.0,0.0028,12213.83
COST_MOV_31957,MOV_31957,R_958,84,2024062011,19637.65,42.93,0.0015,19610.18
COST_MOV_31958,MOV_31958,R_339,29,2024122900,45532.35,34.6,0.0047,12077.99
COST_MOV_31959,MOV_31959,R_722,36,2024062505,10780.82,20.49,0.004,6899.99
COST_MOV_31960,MOV_31960,R_764,43,2024021722,34188.03,28.63,0.0006,10563.12
COST_MOV_31961,MOV_31961,R_514,91,2024040709,45101.79,30.22,0.0049,13830.83
COST_MOV_31962,MOV_31962,R_854,39,2024051807,13362.9,19.46,0.0023,6591.01
COST_MOV_31963,MOV_31963,R_486,92,2024071105,15118.37,41.62,0.0014,16816.37
COST_MOV_31964,MOV_31964,R_517,85,2024122408,35544.2,29.38,0.0007,18537.73
COST_MOV_31965,MOV_31965,R_223,31,2024051521,14436.9,21.83,0.0027,19056.46
COST_MOV_31966,MOV_31966,R_698,59,2024032517,57792.22,35.44,0.0012,19512.78
COST_MOV_31967,MOV_31967,R_505,23,2024030102,41502.02,37.41,0.0026,5037.0
COST_MOV_31968,MOV_31968,R_315,47,2024113020,52406.49,22.66,0.0019,18493.82
COST_MOV_31969,MOV_31969,R_238,15,2024092309,49672.71,26.51,0.0015,8531.52
COST_MOV_31970,MOV_31970,R_817,42,2024080116,59056.02,28.18,0.0031,7774.02
COST_MOV_31971,MOV_31971,R_717,74,2024111720,30683.51,21.21,0.0028,11957.15
COST_MOV_31972,MOV_31972,R_673,19,2024030803,35143.83,39.5,0.0023,7405.17
COST_MOV_31973,MOV_31973,R_997,38,2024041809,31702.5,18.96,0.0027,17424.19
COST_MOV_31974,MOV_31974,R_859,51,2024062211,49598.06,21.63,0.0029,15467.64
COST_MOV_31975,MOV_31975,R_281,44,2024041418,44815.58,30.05,0.0033,8894.57
COST_MOV_31976,MOV_31976,R_149,19,2024112118,31798.64,22.8,0.0008,11210.33
COST_MOV_31977,MOV_31977,R_238,67,2024032114,55891.36,32.02,0.0001,11544.82
COST_MOV_31978,MOV_31978,R_263,38,2024011408,51783.16,15.37,0.0021,13809.52
COST_MOV_31979,MOV_31979,R_793,56,2024120906,49418.02,35.57,0.0008,16257.82
COST_MOV_31980,MOV_31980,R_886,52,2024111813,39855.54,30.5,0.0016,17795.51
COST_MOV_31981,MOV_31981,R_966,48,2024022004,10849.55,19.29,0.0046,9633.54
COST_MOV_31982,MOV_31982,R_161,39,2024062217,19537.09,17.09,0.0006,18601.44
COST_MOV_31983,MOV_31983,R_547,30,2024120300,32239.89,34.11,0.0043,11341.51
COST_MOV_31984,MOV_31984,R_835,98,2024043012,52846.76,31.8,0.0003,10652.68
COST_MOV_31985,MOV_31985,R_422,73,2024072801,17598.68,38.64,0.0038,6267.02
COST_MOV_31986,MOV_31986,R_858,52,2024010610,31171.43,43.51,0.0013,13584.83
COST_MOV_31987,MOV_31987,R_947,73,2024081512,10512.92,18.71,0.0021,6457.96
COST_MOV_31988,MOV_31988,R_824,82,2024062522,45844.17,16.56,0.0048,16296.85
COST_MOV_31989,MOV_31989,R_925,95,2024102015,43336.56,16.92,0.0049,15934.68
COST_MOV_31990,MOV_31990,R_372,38,2024111408,53374.44,23.37,0.0047,14795.45
COST_MOV_31991,MOV_31991,R_636,56,2024022013,49603.98,16.87,0.0025,5987.41
COST_MOV_31992,MOV_31992,R_163,76,2024030813,24535.43,34.83,0.004,13671.77
COST_MOV_31993,MOV_31993,R_483,56,2024101006,41210.65,24.13,0.0008,15607.52
COST_MOV_31994,MOV_31994,R_413,26,2024022016,21371.18,16.32,0.0025,16065.18
COST_MOV_31995,MOV_31995,R_128,88,2024082213,39907.11,22.38,0.0018,19464.52
COST_MOV_31996,MOV_31996,R_510,20,2024021818,31663.27,30.96,0.0035,17979.42
COST_MOV_31997,MOV_31997,R_868,3,2024020118,35824.88,22.08,0.0015,16521.37
COST_MOV_31998,MOV_31998,R_695,1,2024053100,14408.81,35.27,0.0028,11902.38
COST_MOV_31999,MOV_31999,R_119,30,2024102112,56145.98,25.45,0.0016,14450.19
COST_MOV_32000,MOV_32000,R_855,52,2024042417,46973.1,31.97,0.0021,18590.41
COST_MOV_32001,MOV_32001,R_143,45,2024101200,24022.84,28.22,0.0027,13274.76
COST_MOV_32002,MOV_32002,R_497,1,2024121708,23465.59,24.15,0.0009,11936.3
COST_MOV_32003,MOV_32003,R_119,89,2024042123,10236.15,39.82,0.0019,9297.28
COST_MOV_32004,MOV_32004,R_170,26,2024081311,14641.85,25.47,0.0038,12707.02
COST_MOV_32005,MOV_32005,R_903,48,2024030507,14308.44,35.97,0.0029,5082.06
COST_MOV_32006,MOV_32006,R_261,70,2024080323,31523.3,42.44,0.0045,11290.77
COST_MOV_32007,MOV_32007,R_480,96,2024060415,55796.86,28.34,0.0032,17261.28
COST_MOV_32008,MOV_32008,R_917,12,2024060321,17090.95,42.34,0.0005,19269.41
COST_MOV_32009,MOV_32009,R_774,22,2024012905,48221.19,38.95,0.0012,5942.7
COST_MOV_32010,MOV_32010,R_695,27,2024040920,24145.09,39.57,0.0042,11991.07
COST_MOV_32011,MOV_32011,R_153,50,2024072121,17020.04,18.89,0.0025,19736.86
COST_MOV_32012,MOV_32012,R_508,59,2024012002,58968.73,35.81,0.0033,19962.83
COST_MOV_32013,MOV_32013,R_441,79,2024092408,48166.92,26.08,0.0008,7695.74
COST_MOV_32014,MOV_32014,R_534,33,2024072516,42993.61,21.8,0.0013,11162.73
COST_MOV_32015,MOV_32015,R_425,12,2024012016,16531.93,25.2,0.0044,15164.86
COST_MOV_32016,MOV_32016,R_331,52,2024091422,40275.2,29.28,0.001,13498.56
COST_MOV_32017,MOV_32017,R_222,63,2024122501,43038.54,16.37,0.0007,5956.79
COST_MOV_32018,MOV_32018,R_791,57,2024071621,59067.01,30.75,0.0035,10303.7
COST_MOV_32019,MOV_32019,R_235,4,2024101917,39772.52,36.77,0.0003,14914.87
COST_MOV_32020,MOV_32020,R_345,90,2024041411,11855.72,31.22,0.0026,10182.36
COST_MOV_32021,MOV_32021,R_859,79,2024061708,42683.86,39.25,0.0014,7903.85
COST_MOV_32022,MOV_32022,R_296,78,2024021016,36554.69,18.43,0.0034,13478.37
COST_MOV_32023,MOV_32023,R_757,38,2024120205,38516.94,29.54,0.0019,17161.51
COST_MOV_32024,MOV_32024,R_533,51,2024120407,51433.47,27.43,0.002,7960.91
COST_MOV_32025,MOV_32025,R_143,72,2024052205,56254.89,18.62,0.0049,8374.83
COST_MOV_32026,MOV_32026,R_120,39,2024052312,15213.9,33.61,0.0049,8476.8
COST_MOV_32027,MOV_32027,R_640,44,2024052714,53695.86,15.84,0.0005,6815.22
COST_MOV_32028,MOV_32028,R_776,10,2024122111,18628.05,41.39,0.0015,14932.78
COST_MOV_32029,MOV_32029,R_448,71,2024122318,58294.77,22.54,0.0014,19644.9
COST_MOV_32030,MOV_32030,R_246,69,2024050504,40509.44,29.83,0.0049,5371.59
COST_MOV_32031,MOV_32031,R_191,40,2024032506,48819.85,42.33,0.0048,5604.5
COST_MOV_32032,MOV_32032,R_400,10,2024040206,18253.98,27.25,0.0037,16240.96
COST_MOV_32033,MOV_32033,R_685,63,2024011607,30894.23,20.45,0.0004,7038.02
COST_MOV_32034,MOV_32034,R_634,36,2024120802,23450.63,29.42,0.0024,10252.55
COST_MOV_32035,MOV_32035,R_683,72,2024061303,59898.13,31.26,0.0044,8779.76
COST_MOV_32036,MOV_32036,R_629,27,2024092714,20335.01,31.67,0.0049,10559.4
COST_MOV_32037,MOV_32037,R_343,48,2024022617,18184.41,18.88,0.0014,7248.28
COST_MOV_32038,MOV_32038,R_631,15,2024040210,54618.87,17.58,0.0029,18459.87
COST_MOV_32039,MOV_32039,R_919,87,2024050907,11621.02,42.82,0.0042,17742.98
COST_MOV_32040,MOV_32040,R_466,51,2024070319,49315.5,33.3,0.0045,11523.03
COST_MOV_32041,MOV_32041,R_310,54,2024030815,40587.76,34.74,0.0027,10718.45
COST_MOV_32042,MOV_32042,R_148,27,2024091417,13292.71,38.77,0.0048,14120.83
COST_MOV_32043,MOV_32043,R_953,62,2024121022,34172.65,22.22,0.0031,5013.53
COST_MOV_32044,MOV_32044,R_469,34,2024022915,20983.46,18.12,0.0011,17636.28
COST_MOV_32045,MOV_32045,R_580,20,2024102604,36189.95,32.49,0.0001,17006.22
COST_MOV_32046,MOV_32046,R_529,41,2024100903,32527.83,26.4,0.0021,18558.92
COST_MOV_32047,MOV_32047,R_554,78,2024011416,49609.88,28.59,0.0026,17092.75
COST_MOV_32048,MOV_32048,R_807,66,2024082504,55428.79,37.61,0.0047,13828.36
COST_MOV_32049,MOV_32049,R_353,100,2024080318,37438.64,16.38,0.0036,6741.31
COST_MOV_32050,MOV_32050,R_647,69,2024042106,54919.22,39.07,0.0005,15967.46
COST_MOV_32051,MOV_32051,R_647,84,2024042109,17823.43,16.4,0.0003,11237.28
COST_MOV_32052,MOV_32052,R_906,11,2024112613,48498.35,18.93,0.0007,6148.82
COST_MOV_32053,MOV_32053,R_912,54,2024111013,45241.57,17.95,0.0003,11506.87
COST_MOV_32054,MOV_32054,R_924,44,2024032717,32263.37,33.06,0.0029,16417.87
COST_MOV_32055,MOV_32055,R_648,23,2024031814,36832.38,34.35,0.0021,12256.29
COST_MOV_32056,MOV_32056,R_477,75,2024081319,49797.26,31.27,0.0033,15632.66
COST_MOV_32057,MOV_32057,R_431,80,2024022719,33178.21,23.16,0.0023,11160.84
COST_MOV_32058,MOV_32058,R_749,9,2024102614,12418.15,41.63,0.0012,12567.38
COST_MOV_32059,MOV_32059,R_268,5,2024051818,13253.15,29.73,0.0031,18665.83
COST_MOV_32060,MOV_32060,R_465,14,2024100200,58909.81,16.8,0.0046,9490.4
COST_MOV_32061,MOV_32061,R_168,40,2024122503,35003.8,28.69,0.0003,12838.2
COST_MOV_32062,MOV_32062,R_787,37,2024032806,21724.14,34.63,0.0031,8172.41
COST_MOV_32063,MOV_32063,R_136,30,2024032105,52010.96,42.27,0.0045,8132.91
COST_MOV_32064,MOV_32064,R_616,31,2024102522,14694.91,25.02,0.0011,19854.59
COST_MOV_32065,MOV_32065,R_483,1,2024111806,11954.21,20.26,0.0009,5453.19
COST_MOV_32066,MOV_32066,R_332,98,2024022518,57627.7,36.91,0.0047,18114.63
COST_MOV_32067,MOV_32067,R_506,25,2024060322,49245.27,44.05,0.0034,10818.62
COST_MOV_32068,MOV_32068,R_196,10,2024090719,10189.61,36.3,0.0002,6568.21
COST_MOV_32069,MOV_32069,R_257,13,2024101014,49005.65,27.04,0.0001,11758.42
COST_MOV_32070,MOV_32070,R_915,50,2024091605,13050.71,42.94,0.003,7120.21
COST_MOV_32071,MOV_32071,R_234,48,2024050305,12416.47,42.51,0.0006,18428.74
COST_MOV_32072,MOV_32072,R_651,77,2024021513,13918.19,43.62,0.0043,7394.18
COST_MOV_32073,MOV_32073,R_591,93,2024070703,51601.84,19.24,0.0028,11305.03
COST_MOV_32074,MOV_32074,R_541,26,2024072221,13270.07,39.23,0.0044,6487.9
COST_MOV_32075,MOV_32075,R_276,52,2024042623,51193.57,22.19,0.0041,14333.71
COST_MOV_32076,MOV_32076,R_671,43,2024111307,38493.95,28.68,0.0035,6766.27
COST_MOV_32077,MOV_32077,R_781,68,2024071800,24769.84,19.05,0.0037,15533.36
COST_MOV_32078,MOV_32078,R_428,28,2024111711,50642.57,37.44,0.0014,5999.85
COST_MOV_32079,MOV_32079,R_496,1,2024101300,10371.18,25.78,0.0016,9395.93
COST_MOV_32080,MOV_32080,R_599,27,2024092721,15258.38,16.56,0.0002,12869.06
COST_MOV_32081,MOV_32081,R_698,21,2024112203,23113.22,42.94,0.001,9352.85
COST_MOV_32082,MOV_32082,R_643,47,2024022604,37138.38,21.73,0.0016,7746.01
COST_MOV_32083,MOV_32083,R_472,65,2024070204,20483.53,23.82,0.0043,12397.21
COST_MOV_32084,MOV_32084,R_467,51,2024011623,55869.82,15.4,0.0045,16558.26
COST_MOV_32085,MOV_32085,R_857,22,2024040800,37954.67,42.69,0.0014,7024.31
COST_MOV_32086,MOV_32086,R_719,31,2024012104,12819.54,44.9,0.0025,9923.29
COST_MOV_32087,MOV_32087,R_325,53,2024070508,43294.32,18.79,0.001,12807.73
COST_MOV_32088,MOV_32088,R_406,32,2024091803,35472.7,41.75,0.0021,14112.88
COST_MOV_32089,MOV_32089,R_318,56,2024110709,30681.96,40.64,0.0038,7998.93
COST_MOV_32090,MOV_32090,R_185,48,2024102113,12986.31,40.09,0.0045,9482.47
COST_MOV_32091,MOV_32091,R_817,78,2024092517,56000.27,23.2,0.0014,18076.31
COST_MOV_32092,MOV_32092,R_214,43,2024112105,42999.54,41.72,0.0026,14609.81
COST_MOV_32093,MOV_32093,R_144,12,2024043020,15021.15,20.54,0.0005,7404.49
COST_MOV_32094,MOV_32094,R_625,32,2024110102,45702.91,30.63,0.0037,6665.6
COST_MOV_32095,MOV_32095,R_608,71,2024120814,45567.9,29.69,0.002,19426.58
COST_MOV_32096,MOV_32096,R_914,9,2024080913,20909.58,28.78,0.0012,14745.2
COST_MOV_32097,MOV_32097,R_751,13,2024111615,32418.5,24.18,0.0026,16738.63
COST_MOV_32098,MOV_32098,R_311,70,2024120618,57656.83,33.91,0.0029,8430.45
COST_MOV_32099,MOV_32099,R_112,6,2024043008,44456.34,33.13,0.0001,12246.67
COST_MOV_32100,MOV_32100,R_656,48,2024050718,14020.58,43.91,0.0033,9511.92
COST_MOV_32101,MOV_32101,R_149,91,2024110302,55565.0,22.64,0.0047,10789.63
COST_MOV_32102,MOV_32102,R_957,24,2024070820,10141.84,19.4,0.0047,17906.29
COST_MOV_32103,MOV_32103,R_489,30,2024081600,39633.59,35.18,0.001,10233.07
COST_MOV_32104,MOV_32104,R_295,16,2024050519,48750.76,18.87,0.0016,12525.67
COST_MOV_32105,MOV_32105,R_354,35,2024042802,18067.46,39.2,0.0004,19848.44
COST_MOV_32106,MOV_32106,R_223,92,2024020500,18256.96,20.99,0.004,17888.58
COST_MOV_32107,MOV_32107,R_896,13,2024021119,43030.49,43.64,0.0013,9312.75
COST_MOV_32108,MOV_32108,R_368,27,2024050116,18023.01,22.1,0.0019,18317.29
COST_MOV_32109,MOV_32109,R_860,69,2024111417,51898.24,15.17,0.0016,8263.32
COST_MOV_32110,MOV_32110,R_546,9,2024100417,18955.56,38.31,0.0037,9835.48
COST_MOV_32111,MOV_32111,R_287,41,2024011518,46952.03,32.73,0.0028,15481.83
COST_MOV_32112,MOV_32112,R_167,45,2024010812,18172.27,43.5,0.0002,19664.64
COST_MOV_32113,MOV_32113,R_844,50,2024030115,22615.81,18.19,0.0004,19652.56
COST_MOV_32114,MOV_32114,R_378,10,2024040513,20009.74,26.0,0.005,13167.94
COST_MOV_32115,MOV_32115,R_242,35,2024051820,16334.73,19.5,0.0036,14497.79
COST_MOV_32116,MOV_32116,R_578,63,2024071621,42120.58,22.88,0.0017,19129.02
COST_MOV_32117,MOV_32117,R_807,42,2024101511,32228.16,36.25,0.0009,9534.87
COST_MOV_32118,MOV_32118,R_159,87,2024121207,11132.44,42.07,0.0013,15800.19
COST_MOV_32119,MOV_32119,R_372,94,2024092203,54855.62,35.96,0.0018,7950.75
COST_MOV_32120,MOV_32120,R_760,36,2024080911,17170.76,29.96,0.0027,15691.86
COST_MOV_32121,MOV_32121,R_590,21,2024050922,16970.15,24.21,0.0024,9136.72
COST_MOV_32122,MOV_32122,R_753,32,2024061923,32180.82,23.92,0.0013,9442.13
COST_MOV_32123,MOV_32123,R_363,48,2024102616,20102.11,26.22,0.0026,6093.45
COST_MOV_32124,MOV_32124,R_782,18,2024052309,33233.01,36.72,0.0006,12920.86
COST_MOV_32125,MOV_32125,R_406,48,2024112102,22290.01,42.65,0.0037,17624.54
COST_MOV_32126,MOV_32126,R_753,86,2024021117,20706.85,17.0,0.0017,11543.38
COST_MOV_32127,MOV_32127,R_692,37,2024050118,18735.51,31.99,0.0032,14947.11
COST_MOV_32128,MOV_32128,R_594,74,2024021514,42672.17,32.37,0.0049,12912.88
COST_MOV_32129,MOV_32129,R_847,46,2024060619,54899.0,34.38,0.0048,17227.87
COST_MOV_32130,MOV_32130,R_102,17,2024011703,35262.5,43.1,0.0005,17823.44
COST_MOV_32131,MOV_32131,R_914,52,2024112912,40045.09,35.78,0.005,13798.93
COST_MOV_32132,MOV_32132,R_670,81,2024100422,48929.44,16.89,0.0029,9901.85
COST_MOV_32133,MOV_32133,R_722,49,2024091223,31374.07,39.55,0.001,9185.92
COST_MOV_32134,MOV_32134,R_793,96,2024053014,40987.04,36.89,0.0042,18881.54
COST_MOV_32135,MOV_32135,R_662,4,2024081411,54512.21,39.08,0.0011,5703.71
COST_MOV_32136,MOV_32136,R_468,85,2024091014,30399.96,27.01,0.0032,9252.97
COST_MOV_32137,MOV_32137,R_947,76,2024030918,24618.87,23.2,0.0039,9465.87
COST_MOV_32138,MOV_32138,R_428,83,2024062623,50041.15,25.21,0.003,8423.05
COST_MOV_32139,MOV_32139,R_996,10,2024110405,20258.39,32.68,0.0049,10229.33
COST_MOV_32140,MOV_32140,R_525,22,2024020514,49585.96,38.3,0.0034,19081.26
COST_MOV_32141,MOV_32141,R_874,42,2024113003,47573.62,26.86,0.0011,10519.59
COST_MOV_32142,MOV_32142,R_502,43,2024031707,52129.33,33.99,0.0022,17861.65
COST_MOV_32143,MOV_32143,R_357,59,2024091014,49431.78,25.03,0.0002,5648.52
COST_MOV_32144,MOV_32144,R_945,11,2024080905,53355.79,22.54,0.0037,12090.33
COST_MOV_32145,MOV_32145,R_848,10,2024060315,24016.81,38.8,0.0027,17525.78
COST_MOV_32146,MOV_32146,R_732,89,2024062207,14745.39,36.61,0.0034,13248.03
COST_MOV_32147,MOV_32147,R_890,42,2024032301,44825.21,39.09,0.0012,6720.7
COST_MOV_32148,MOV_32148,R_143,94,2024013016,44284.65,19.77,0.001,18026.14
COST_MOV_32149,MOV_32149,R_771,8,2024102610,14771.12,39.71,0.0035,9900.68
COST_MOV_32150,MOV_32150,R_429,27,2024051701,14749.7,23.4,0.003,5931.4
COST_MOV_32151,MOV_32151,R_256,39,2024122610,17906.13,36.51,0.0035,17908.29
COST_MOV_32152,MOV_32152,R_533,8,2024102417,19746.68,33.53,0.0034,17547.04
COST_MOV_32153,MOV_32153,R_331,71,2024020411,57295.4,15.04,0.0004,9843.08
COST_MOV_32154,MOV_32154,R_919,31,2024081318,12036.17,28.55,0.0045,8724.44
COST_MOV_32155,MOV_32155,R_412,68,2024090923,19503.48,22.72,0.0027,13320.4
COST_MOV_32156,MOV_32156,R_814,63,2024031805,40240.67,17.95,0.0049,5730.33
COST_MOV_32157,MOV_32157,R_392,42,2024052305,37592.08,30.51,0.0002,14002.86
